strategy,return_train_pct,dd_train_pct,return_test_pct,dd_test_pct,sharpe_train,sharpe_test,median_pnl_per_position_train,median_pnl_per_position_test,avg_pnl_per_position_train,avg_pnl_per_position_test,sharpe_pnl_per_position_train,sharpe_pnl_per_position_test,median_pnl_per_position_train_pct,median_pnl_per_position_test_pct,trades_train,trades_test,eligible,trial,fast_period,slow_period,tp_mode,tp_pct,tp_mgmt,sl_type,sl_trailing,exit_on_flat,sl_pct,pm_mode,tp_rr,tp1_close_frac,tp_trail_pct,grid_max_adds,grid_spacing_pct,grid_size_multiplier,martingale_multiplier,martingale_max_steps,sl_atr_period,sl_atr_mult,rsi_period,rsi_low_th,rsi_high_th,bb_period,bb_std,range_lookback,range_buffer_pct,stoch_k_period,stoch_d_period,stoch_oversold,stoch_overbought,rank_pre_wf,rank_post_wf,rank_delta
ma_cross,-7.721166817200009,7.988194856885815,-4.166720004184388,7.057725837006139,-1.3443374684715343,-0.8419778843914981,-2.673170901051077,-2.133546791546457,0.3285909679290818,0.5590443673860717,0.8467698988537943,1.575742294843126,-0.026731709010510772,-0.021335467915464573,1452,1387,True,8,45.0,47.0,pct,9.259940818876725,partial_trailing,pct,True,False,8.978489428558174,none,,0.69345608974741,0.40609140048721043,,,,,,,,,,,,,,,,,,,109,107,-2
ma_cross,-6.061672424702524,8.523588342325572,-6.217405521799357,9.132712508551071,-0.742704653845264,-0.9137715738091158,-4.901267004801376,-3.8875597711903227,0.4089281220153908,0.3793357658817904,0.45714399146450957,0.5262679649128652,-0.049012670048013754,-0.03887559771190323,813,824,True,32,22.0,245.0,rr,,full,pct,True,False,6.60448599868074,none,2.0590934805032832,,,,,,,,,,,,,,,,,,,,,134,129,-5
ma_cross,-7.615479810575776,8.601594325532654,-4.036064205415368,8.462747875365615,-0.8178931709395987,-0.453836058418922,-4.4284424506992615,-3.697506922301554,0.40306668499522447,0.7531683359496018,0.43327249033245613,1.070353523540516,-0.04428442450699261,-0.036975069223015536,845,845,True,74,21.0,247.0,pct,3.62226755459531,partial_trailing,pct,False,False,6.870177898122294,grid,,0.7780558966843468,4.255531654463596,4.0,1.3332533511183366,2.2834087921942077,,,,,,,,,,,,,,,,130,126,-4
ma_cross,-8.534044254544481,8.608413193671224,-5.035105511442395,9.198859863074855,-0.9619807043285344,-0.6492362552367076,-5.658819072767592,-4.238986486760812,0.28752795300103484,0.6738372780898925,0.28991977222009374,0.8767312199686959,-0.05658819072767592,-0.04238986486760812,854,837,True,92,52.0,108.0,rr,,full,pct,True,True,5.913300763744149,none,3.807804281322903,,,,,,,,,,,,,,,,,,,,,141,131,-10
ma_cross,-5.944130004618042,9.889911778410676,-3.671253903386018,8.243921963574595,-0.5646208398875285,-0.3931349296885225,-8.17912161924054,-7.125221356626827,0.7031108777662551,1.0918845183507722,0.44184495716271394,0.7476885595443025,-0.0817912161924054,-0.07125221356626828,562,556,True,53,80.0,189.0,pct,3.01186281588203,partial_trailing,pct,False,False,4.295446103550563,none,,0.6534379527636982,3.575274674160379,,,,,,,,,,,,,,,,,,,155,155,0
ma_cross,-8.110243385196226,10.615735991079113,-6.366043168290902,9.561943317284776,-0.7786050333796222,-0.7156642925203739,-7.3754024084645,-5.7312759130421975,0.26745766786880054,0.44636172630197235,0.18342473695144984,0.3523141171777979,-0.073754024084645,-0.05731275913042198,672,645,True,81,58.0,180.0,pct,7.389043743808192,full,pct,True,False,5.191724842974134,none,,,,,,,,,,,,,,,,,,,,,,153,145,-8
ma_cross,-9.916967376141095,10.687992183724853,-13.34672069735483,15.602917441501294,-0.9984639676246672,-1.6712648409146862,-5.3931061405478715,-4.359258681871721,0.38967455312743887,-0.11493344941839109,0.38609627005531627,-0.13787617641151445,-0.053931061405478715,-0.043592586818717215,954,915,True,18,28.0,183.0,pct,4.650826487804907,full,pct,True,False,5.322514767356863,none,,,,,,,,,,,,,,,,,,,,,,139,132,-7
ma_cross,-9.131420354099795,11.793297947022397,-7.341459895412806,10.85786638784561,-0.9329497534929235,-0.877206272803908,-5.7493681513641866,-4.69313773248769,0.32327021579497783,0.5151568057979484,0.29614062708471434,0.5516553487375083,-0.05749368151364186,-0.0469313773248769,852,857,True,89,22.0,240.0,pct,7.46280608399963,full,pct,True,False,5.403724623680441,none,,,,,,,,,,,,,,,,,,,,,,142,136,-6
ma_cross,-7.851596390091631,12.027001163955205,-8.495768096166067,14.185691352152983,-0.46649738541383856,-0.6315740015303971,-10.459189844665591,-7.940437646996611,0.9422469585359133,0.762932450511981,0.43458955792853843,0.46264859575981226,-0.10459189844665591,-0.07940437646996612,659,661,True,46,52.0,215.0,rr,,partial_trailing,pct,True,False,3.4878223913516786,none,6.3572789481221195,0.8853894816069364,2.0180142334287847,,,,,,,,,,,,,,,,,,,161,157,-4
ma_cross,-8.759232278196393,13.294578247362399,-6.478471449403001,11.292521879855164,-0.6535672940162953,-0.5630469681268346,2.4812047211319808,-3.284983689526159,1.1120343746109331,1.248098685483583,0.9814152580536917,1.128003783387738,0.02481204721131981,-0.03284983689526159,1042,935,True,93,80.0,208.0,pct,1.3967036215269717,partial_trailing,pct,True,True,3.883062586970773,none,,0.6212536429974368,0.5186069401946578,,,,,,,,,,,,,,,,,,,33,122,89
ma_cross,-12.612786656841346,13.308708459939385,-10.114941598139627,12.458234137564075,-1.324093803308129,-1.2511875226060287,-4.72629540696095,-4.752804618716785,0.21834055021221122,0.3377943941511231,0.21178763881222976,0.35127693272790805,-0.047262954069609495,-0.04752804618716785,869,775,True,55,80.0,141.0,pct,0.8582182552165452,partial_trailing,pct,True,False,4.439228137331608,none,,0.2814662208089274,2.0764275144680036,,,,,,,,,,,,,,,,,,,133,137,4
ma_cross,-0.37858869452318533,13.561070981323637,-6.3325942997371705,13.93960929410987,0.05317589547346637,-0.442432690399857,-4.021670422922561,-3.2441670531600235,1.8932549820710356,0.4967696476227656,0.8093168197779973,0.27812469486848923,-0.04021670422922561,-0.032441670531600235,592,613,True,94,45.0,241.0,rr,,full,pct,False,True,8.332324783932522,grid,6.231722076383397,,,7.0,0.6810571600405078,2.3648924687168424,,,,,,,,,,,,,,,,128,121,-7
ma_cross,-9.500604680808845,13.802892560238247,-5.351515049547961,9.256321333211652,-0.7721215328468664,-0.5940153656515198,-3.9247814695258967,-3.210722601457407,0.16519410980388524,0.5712096190206097,0.16494675835243813,0.8335323545122151,-0.03924781469525897,-0.032107226014574074,899,938,True,59,20.0,222.0,pct,5.844370901988747,partial_trailing,pct,False,False,7.2755320474497385,grid,,0.5506712624779373,2.6388429726146723,7.0,1.3556605158233401,1.4858909484799103,,,,,,,,,,,,,,,,127,120,-7
ma_cross,25.620856150834737,14.091012272762299,2.610288671282146,17.851481081901742,1.0848285430427738,0.23071398429506243,-13.747237569951032,-8.425400448605261,8.703073072255588,3.24895919239034,1.5624316071846656,0.9148166093116756,-0.13747237569951032,-0.08425400448605261,507,489,True,58,80.0,217.0,pct,8.477913037378432,full,pct,False,True,6.232159021256695,martingale,,,,,,,1.3992754930018365,8.0,,,,,,,,,,,,,,176,160,-16
ma_cross,-14.370473126805228,14.398284856849418,-16.783652188637866,22.64644241033765,-0.8415673726846675,-1.2246013194209342,-7.913362723644086,-6.061739712801063,1.0564921826742295,0.6449695931647315,0.7529255090783219,0.5964321696368002,-0.07913362723644086,-0.060617397128010626,1095,1075,True,50,27.0,127.0,rr,,full,pct,True,True,3.1316075912918717,none,5.696397430145211,,,,,,,,,,,,,,,,,,,,,154,147,-7
ma_cross,-14.042674769469599,14.824459341839106,-13.1493463960901,15.967766312910946,-1.4277207178359075,-1.5810329119239528,-5.779716564626885,-4.786342694803168,0.13442512543301396,0.046034149142617733,0.14272268160753154,0.05665241508669541,-0.05779716564626885,-0.04786342694803168,1065,977,True,12,31.0,182.0,pct,2.7487862257158913,full,pct,True,True,5.147086540592521,none,,,,,,,,,,,,,,,,,,,,,,143,138,-5
ma_cross,-5.7503615873818354,15.061990004805331,-10.353018327435947,17.336230724807354,-0.2382031414878012,-0.6338728046337765,-12.564055934928914,-10.093289057417618,1.5617429265362566,0.8104105910259045,0.5782454907391134,0.4400554841467789,-0.12564055934928914,-0.10093289057417619,615,636,True,67,44.0,239.0,rr,,partial_trailing,pct,False,True,2.8823187427674553,none,7.624521861070434,0.8948170497535204,3.3810130422715816,,,,,,,,,,,,,,,,,,,170,164,-6
ma_cross,-15.140066788951112,15.586391277003802,-15.252415001663577,16.312897357353947,-2.556671586323563,-3.0432284451523888,-2.3808265668043704,-2.1148684365413186,0.10525752119550298,0.08449831806749185,0.3703262849208947,0.3498087452723325,-0.023808265668043706,-0.021148684365413187,1893,1907,True,56,21.0,56.0,rr,,full,pct,False,True,8.263900218050972,grid,6.828508431055133,,,4.0,2.221201550301945,1.651637052126473,,,,,,,,,,,,,,,,107,106,-1
ma_cross,-12.060696866540944,15.592957371565735,-14.255431043585777,21.506279529087806,-0.7016800708771518,-1.000364320905028,-9.411971116861887,-6.542856649879732,0.9396574052195925,0.4215755627458629,0.529884495659177,0.3154754768987694,-0.09411971116861886,-0.06542856649879732,845,836,True,11,44.0,129.0,rr,,full,pct,False,True,3.374001876824917,grid,9.326121022894768,,,2.0,1.9819070358996187,1.6319032032993996,,,,,,,,,,,,,,,,158,150,-8
ma_cross,40.83350848767413,16.86943576500906,29.877125903127766,20.43504530519085,1.2233369782818506,1.1109325552349603,-16.69298886075448,-10.527044788969093,13.880257058224943,10.378433980630728,1.6616625961193783,1.6049825324172184,-0.1669298886075448,-0.10527044788969094,473,487,True,91,67.0,250.0,pct,9.97338234042833,full,pct,True,True,7.796504217712564,martingale,,,,,,,2.093652188677008,10.0,,,,,,,,,,,,,,181,167,-14
ma_cross,-14.271951055680054,18.071863618588036,-13.772899988162358,18.593099102525024,-0.7876164923937817,-0.9206705141995337,-10.957603680092593,-9.793252081054982,0.3577135226978924,0.2420128369579746,0.16201688981375673,0.1299621628132289,-0.10957603680092592,-0.09793252081054982,717,669,True,21,62.0,196.0,rr,,partial_trailing,pct,True,False,2.990749118952422,none,7.910261504955376,0.7099776034118878,1.2570288095786226,,,,,,,,,,,,,,,,,,,163,163,0
ma_cross,9.525498797493913,18.59694240080178,-21.99527239951132,29.870476640410153,0.4630015781024617,-0.9301724993068137,-11.587340255534652,-6.484577188169405,5.449747771908481,-0.6046197259443319,1.265190622670703,-0.23811142322262815,-0.11587340255534652,-0.06484577188169405,610,622,True,51,54.0,196.0,rr,,full,pct,True,True,7.954443206822942,martingale,3.0631565776083827,,,,,,1.738077227004314,6.0,,,,,,,,,,,,,,166,149,-17
ma_cross,-19.377485166881158,19.524159582938438,-17.950438441567897,19.419982149009922,-2.1644968607294497,-2.36682388862063,-3.2818405174277823,-2.701788244834151,0.3529276840128707,0.3706285649605421,0.7356805271323448,0.9464797830583694,-0.03281840517427782,-0.027017882448341506,1928,1898,True,40,7.0,137.0,rr,,full,pct,True,False,5.410391562324554,none,1.0009223908106066,,,,,,,,,,,,,,,,,,,,,119,115,-4
ma_cross,-2.5585194613966133,21.50308867518386,-7.725745556923503,20.82294354611186,0.037929108686275644,-0.2302420366696695,-13.541073143636499,-15.49675524642725,3.6440593761954423,3.099224429199664,1.3586305270509704,1.1122929485271797,-0.135410731436365,-0.1549675524642725,912,773,True,41,80.0,217.0,rr,,full,pct,False,True,3.2095216937219266,martingale,0.5996080329604954,,,,,,1.4831823920229672,4.0,,,,,,,,,,,,,,173,177,4
ma_cross,-12.889602538674028,21.900706327799995,-20.517657748359476,35.095941059435894,-0.2069746809873435,-0.5971589366889094,-11.556724386149435,-7.2228722370764835,3.129030916094759,1.633034599508624,0.7984450566025955,0.5288804579795755,-0.11556724386149436,-0.07222872237076484,847,841,True,69,65.0,92.0,rr,,partial_trailing,pct,False,False,7.7437568774876615,martingale,1.0027698085818577,0.5735007916586523,3.1130974745032667,,,,3.25619649965814,9.0,,,,,,,,,,,,,,165,156,-9
ma_cross,7.150631925417139,22.45072870396582,-24.95740341826088,35.95322920787317,0.3722219056578661,-0.6947545351802106,-26.37973875065059,-14.944950987650948,7.222043370188049,0.4271178275829718,1.1293091273258693,0.12089437943822602,-0.2637973875065059,-0.14944950987650948,628,629,True,39,71.0,153.0,rr,,partial_trailing,pct,False,True,2.7665116050648555,martingale,6.734991903914261,0.8140041949060116,4.295918683652638,,,,1.7736599004720013,4.0,,,,,,,,,,,,,,193,175,-18
ma_cross,-23.099713943395138,23.925184865757046,-8.143266652260884,13.155231032764439,-2.3604307592534197,-0.8672582724749142,-2.7810972187905714,-2.5916920043513545,0.09102906272177451,1.0299255421314044,0.15989444299092836,1.6709210236613612,-0.027810972187905715,-0.025916920043513546,1608,1513,True,29,20.0,86.0,pct,5.044171660816068,partial_trailing,pct,False,False,6.70260298347821,grid,,0.6673477648770179,1.5352042812183995,1.0,0.41761041911698077,1.5700703859302116,,,,,,,,,,,,,,,,110,111,1
ma_cross,-20.074981435683913,26.159370505794676,-19.891664648559548,28.448188001980217,-0.7891149964973055,-0.966347223945996,-13.463378196196972,-12.251764336383049,1.0050783835640844,0.7243589930536268,0.44874187999698045,0.34973457163197447,-0.1346337819619697,-0.12251764336383049,947,832,True,70,45.0,243.0,pct,6.994393656882351,partial_trailing,pct,True,False,2.1186056317471595,none,,0.2525218106873169,0.43141655630968395,,,,,,,,,,,,,,,,,,,172,172,0
ma_cross,0.5281603143374003,26.76420703405002,-28.002271564526172,34.43659201081478,0.18348033062684047,-1.0189957160281269,-12.927186447743708,-6.633609989488113,5.26870158918562,0.7406680577690667,1.3113104946987515,0.31282157413219525,-0.12927186447743708,-0.06633609989488112,956,956,True,88,17.0,241.0,pct,6.810449361729215,full,pct,True,False,7.313887167157916,martingale,,,,,,,1.993185187161927,7.0,,,,,,,,,,,,,,171,151,-20
ma_cross,-29.769393326042614,30.155817638937123,-19.063141749719016,25.891629002400972,-1.4065489468899317,-0.9758743421024589,-10.06051730950246,-8.294052311653228,1.1916208216355522,1.9257471227210408,0.9356153016651094,1.4829320751536545,-0.1006051730950246,-0.08294052311653229,1480,1346,True,79,45.0,59.0,rr,,partial_trailing,pct,True,True,2.088948788045353,none,1.1548260192496955,0.2546526293797091,4.911886288888488,,,,,,,,,,,,,,,,,,,159,159,0
ma_cross,-18.81440001096577,30.960415154376463,-38.38770241288355,45.682351759201666,-0.2445538525608858,-1.0843198194913546,-24.042766042289802,-15.730850473411259,4.149846809804036,0.9281998631636579,0.9315187745775193,0.2954564382562352,-0.240427660422898,-0.1573085047341126,859,866,True,34,56.0,203.0,pct,6.287891388332382,full,atr,False,True,,grid,,,,1.0,0.4161727919793293,2.4145940495035276,,,19.0,5.305756655956445,,,,,,,,,,,,188,,
ma_cross,-12.246396930395953,32.11873847217105,-49.53352051977454,54.46233469440245,-0.11931245718416177,-1.777511273918715,-25.76940655476759,-14.505868435245414,4.480832282511183,-0.7934051769834115,1.1295048057509072,-0.32947678453841006,-0.2576940655476759,-0.14505868435245414,891,915,True,42,33.0,223.0,rr,,partial_trailing,atr,False,False,,none,8.896117942829425,0.8619978708420547,1.168198361535264,,,,,,51.0,5.418459144848049,,,,,,,,,,,,192,,
ma_cross,-31.574136662791965,32.50236212532287,-28.397944243355198,29.64009802599467,-2.540677968175807,-2.5876101066023725,-2.8650485005414676,-2.0795897707939672,0.31875484299941415,0.6085498057932898,0.2529280711699383,0.6292853845566528,-0.02865048500541468,-0.020795897707939673,965,957,True,60,17.0,245.0,pct,0.15047080108515043,partial_trailing,pct,True,False,4.5971762057166385,martingale,,0.6031049058743243,3.4675596387584315,,,,2.0102563917575242,2.0,,,,,,,,,,,,,,113,105,-8
ma_cross,-12.548908626945144,33.808920620839864,-17.528045809397376,30.721619572025432,-0.07843759192426393,-0.3263685301749489,-25.265607350672795,-16.618762030530068,3.867798539650387,2.823812393502656,0.7848798556596135,0.6295585726266673,-0.2526560735067279,-0.16618762030530068,795,713,True,68,58.0,214.0,rr,,partial_trailing,pct,True,False,2.5990599401809598,martingale,3.2558359636982335,0.3933867467724751,0.2931105091568834,,,,2.9831955834070985,1.0,,,,,,,,,,,,,,191,180,-11
ma_cross,-34.60547370066897,35.289523722566656,-33.89600971325947,34.583740523237864,-6.039029190572607,-6.9204623185018,-1.7334184117089266,-1.5134195118682898,-0.05280465301148489,-0.0656566038021207,-0.3237926338207607,-0.4690264224429037,-0.017334184117089264,-0.0151341951186829,3667,3556,True,65,14.0,22.0,rr,,full,pct,True,False,7.425266688079146,none,0.8961056876351201,,,,,,,,,,,,,,,,,,,,,101,99,-2
ma_cross,-32.50510663825532,40.41352574572141,-57.41309887863524,63.11739798747762,-0.5593646198234494,-1.832622199574755,-29.913038154583212,-16.30161571656614,3.6738732793422417,0.0814090842610481,1.2354290577129263,0.04199231914668783,-0.29913038154583216,-0.1630161571656614,1343,1297,True,61,66.0,235.0,rr,,full,atr,False,True,,martingale,3.4421304147359604,,,,,,2.0342969823318673,2.0,56.0,4.050416103564315,,,,,,,,,,,,196,,
ma_cross,-40.36531527531021,40.49970593159952,-37.877635037509364,38.998720625703584,-3.892697581922629,-4.205396864409599,-2.8617977673094233,-2.6550696623049395,0.041271432458646964,0.08824640720873235,0.11751594920876854,0.2669155364142712,-0.028617977673094232,-0.026550696623049392,2688,2623,True,10,5.0,101.0,rr,,partial_trailing,pct,False,False,4.190145916305608,grid,8.139396720743816,0.7969158969391791,4.18732014061301,5.0,1.0585457526491857,1.6341116159878213,,,,,,,,,,,,,,,,112,114,2
ma_cross,-39.88859082744982,44.028455705662715,-59.94394781202552,63.48287375714151,-1.0336334083583314,-2.325607696820216,-20.712391712908374,-13.929810178816796,2.404720351755115,0.058836164973516666,1.0278877528068489,0.03224863861151034,-0.20712391712908373,-0.13929810178816796,1325,1308,True,45,77.0,185.0,rr,,partial_trailing,atr,False,True,,martingale,1.4142999625666588,0.8597132224771656,0.2931168250548296,,,,2.6247519103549397,6.0,44.0,5.834114818278908,,,,,,,,,,,,185,,
ma_cross,-44.96340564286403,45.019236848534284,-29.6418915060337,38.79590103962578,-1.5232987232366595,-1.0317795453658343,-14.392693163963749,-11.55085103637532,0.9834359212489586,2.256324853542764,0.5428473184807552,1.2526378287498678,-0.1439269316396375,-0.1155085103637532,1424,1332,True,86,28.0,136.0,pct,1.942853319183875,full,pct,True,True,3.4106454260418713,martingale,,,,,,,2.7960568425232477,2.0,,,,,,,,,,,,,,178,170,-8
ma_cross,-44.654721163910295,45.84066039569797,-28.43520219295035,37.0976465579513,-1.6843628291782782,-1.1040063257651382,-11.203442061707594,-9.682675427759843,1.2168867944376367,2.24805132945063,0.8573986496924613,1.4877199716305987,-0.11203442061707594,-0.09682675427759843,1741,1528,True,6,44.0,57.0,pct,8.83785466110581,partial_trailing,pct,True,False,1.621971162531322,none,,0.6681845470636939,3.502278095110749,,,,,,,,,,,,,,,,,,,164,162,-2
rsi_reversion,0.16075015562242445,0.0,-0.13024598210972238,0.3741925832767601,1.0000048902027234,-0.5494249703468923,17.60141846294664,-4.993713068737577,17.60141846294664,-4.993713068737577,0.0,-0.31255302667769025,0.17601418462946639,-0.04993713068737577,1,2,False,96,,,pct,0.9318258368719669,full,pct,False,True,5.265366808539451,none,,,,,,,,,,,35.0,18.647164118663504,87.42172972707115,,,,,,,,,,,
rsi_reversion,1.1684731082359567,0.041557993441902585,-0.6432527854355774,2.2065979889010183,1.8193088391440402,-0.4091563836211278,26.100721828390625,-60.271423932546405,28.636768363480332,-15.533494542836216,5.916471853131412,-0.28614309369097213,0.2610072182839063,-0.6027142393254641,5,3,False,29,,,pct,8.948852446493373,partial_trailing,atr,True,True,,martingale,,0.8032388088426619,2.433337470636111,,,,3.296786894152084,3.0,38.0,5.094127774068509,33.0,18.83670951385629,87.44816828888347,,,,,,,,,,,
rsi_reversion,0.05032053725440022,0.11335916731959952,0.03166296661110124,0.028326392035214667,0.3039141761412258,0.4436471756574858,3.1076357150320586,4.23823201688711,2.6987969109904615,4.23823201688711,1.2430934661111581,0.0,0.031076357150320585,0.0423823201688711,4,1,False,11,,,rr,,partial_trailing,pct,True,True,7.474958447922608,martingale,7.02037077295264,0.5100988237948377,0.9291797246991623,,,,2.3898681791003114,3.0,,,39.0,14.449009987067225,81.154269745778,,,,,,,,,,,
rsi_reversion,-0.18936295937661551,0.22760027389211243,0.0025908237984095805,0.06100924430515418,-1.24051891383054,0.03403471004124286,-2.4904132007478537,0.42695528504911434,-3.8856601989828903,0.8989543390009459,-1.5845774881822121,1.822658607405802,-0.024904132007478538,0.004269552850491144,4,5,False,0,,,pct,6.131459968119702,partial_trailing,pct,False,True,9.439172132003511,none,,0.5079219276716852,3.5652325669690135,,,,,,,,35.0,13.667863652945442,81.06241685878312,,,,,,,,,,,
rsi_reversion,2.264298414106314,0.25468488816880797,-0.5575933696015833,2.6665880381022222,2.6633207539977795,-0.33893711803052123,13.612689152469972,4.752748056484733,14.722550872142595,-0.2072411808703219,4.962131143194211,-0.014932916907190381,0.13612689152469973,0.04752748056484733,18,17,False,41,,,rr,,full,pct,False,True,4.162205274608217,martingale,4.35133046580287,,,,,,2.8570802112641163,7.0,,,33.0,22.1346051164859,84.92633605937283,,,,,,,,,,,
rsi_reversion,0.08248840391829049,0.44735226521539484,0.36751877927376775,0.25275601173415113,0.2604681855632288,0.6254942050451174,2.921460100507304,0.45011653703622434,1.5519178228935309,4.679705392170595,0.6313598038067568,0.7989150085375946,0.02921460100507304,0.004501165370362243,15,10,False,78,,,rr,,full,pct,True,True,7.981994147588615,none,5.019540792277572,,,,,,,,,,25.0,14.932347874116694,83.0768943263914,,,,,,,,,,,
rsi_reversion,-0.5059851255920123,0.6436280469098005,-0.689427193499792,1.3162844993687797,-0.8017150615487831,-0.7803829115589433,-13.11777144701325,-32.71902387593253,-14.580276512532118,-32.71902387593253,-4.147290838559603,-0.683292475418889,-0.1311777144701325,-0.3271902387593253,3,2,False,32,,,pct,0.2877869449100984,partial_trailing,pct,False,False,4.539018367233168,martingale,,0.37664274214242666,2.0662780200925868,,,,1.2728289735530707,4.0,,,30.0,15.166346666140791,85.47745876723309,,,,,,,,,,,
rsi_reversion,-0.45198230668600514,0.7459780350359869,-0.038196451751459914,0.03819645175146434,-0.7687873122918857,-1.412112960893238,-6.025257652279915,-0.29192943963227164,-7.7760020750179475,-0.29192943963227164,-0.8271292548135663,0.0,-0.06025257652279915,-0.002919294396322716,4,1,False,25,,,rr,,full,pct,False,True,2.2678314860159277,none,1.862156091770729,,,,,,,,,,37.0,12.031796067568848,81.4482901998675,,,,,,,,,,,
