strategy,return_train_pct,dd_train_pct,dd_train_intrabar_pct,exec_reject_rate_train,exec_round_rate_train,return_test_pct,dd_test_pct,dd_test_intrabar_pct,exec_reject_rate_test,exec_round_rate_test,tested,liquidated_train,liquidated_test,peak_notional_pct_equity_train,peak_notional_pct_equity_test,peak_qty_mult_train,peak_qty_mult_test,cap_hit_rate_train,cap_hit_rate_test,sharpe_train,sharpe_test,median_pnl_per_position_train,median_pnl_per_position_test,avg_pnl_per_position_train,avg_pnl_per_position_test,sharpe_pnl_per_position_train,sharpe_pnl_per_position_test,median_pnl_per_position_train_pct,median_pnl_per_position_test_pct,trades_train,trades_test,eligible,trial,martingale_max_loss_streak_train,martingale_max_loss_streak_test,martingale_max_step_used_train,martingale_max_step_used_test,martingale_max_multiplier_used_train,martingale_max_multiplier_used_test,grid_max_adds_used_train,grid_max_adds_used_test,grid_max_multiplier_used_train,grid_max_multiplier_used_test,fast_period,slow_period,tp_mode,tp_pct,tp_mgmt,tp1_close_frac,tp_trail_pct,sl_type,sl_trailing,exit_on_flat,sl_pct,pm_mode,grid_max_adds,grid_spacing_pct,grid_size_multiplier,tp_rr,martingale_multiplier,martingale_max_steps,sl_atr_period,sl_atr_mult,rsi_period,rsi_low_th,rsi_high_th,bb_period,bb_std,range_lookback,range_buffer_pct,stoch_k_period,stoch_d_period,stoch_oversold,stoch_overbought,rank_pre_wf,rank_post_wf,rank_delta
rsi_reversion,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,141,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,2.2476067150965227,partial_trailing,0.11781579867218853,0.24292216087805923,atr,False,True,,martingale,,,,,2.370935105414594,6.0,30.0,5.326855536584358,37.0,12.127112187030932,87.44816828888347,,,,,,,,,,,
rsi_reversion,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,160,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,True,3.05897429471225,none,,,,8.157414413622172,,,,,37.0,12.031796067568848,81.4482901998675,,,,,,,,,,,
rsi_reversion,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,204,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,False,6.87927748717881,martingale,,,,9.51100800704556,2.788650921722232,2.0,,,39.0,11.288385591277049,83.0768943263914,,,,,,,,,,,
rsi_reversion,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,232,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,5.986330328830869,full,,,atr,False,False,,martingale,,,,,1.1859931708432725,8.0,33.0,2.0685357903974513,37.0,12.127112187030932,81.06241685878312,,,,,,,,,,,
rsi_reversion,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,238,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,False,5.051159042353886,grid,4.0,0.9552888938039988,2.571066528852022,8.121723773244069,,,,,37.0,12.031796067568848,81.4482901998675,,,,,,,,,,,
rsi_reversion,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,248,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,5.591939996845136,full,,,pct,False,True,7.83826967167548,none,,,,,,,,,35.0,12.031796067568848,81.06241685878312,,,,,,,,,,,
rsi_reversion,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,259,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,True,9.655051408261068,none,,,,1.99559901168092,,,,,35.0,12.244887664492667,82.42063959947451,,,,,,,,,,,
rsi_reversion,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,272,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.6246110091700741,2.195562821622753,pct,False,True,9.618110786312467,none,,,,1.1152174620805613,,,,,37.0,12.031796067568848,81.4482901998675,,,,,,,,,,,
rsi_reversion,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,273,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,True,3.364822784097947,grid,6.0,1.4730015782116226,2.782492553514576,7.662388422215802,,,,,40.0,12.031796067568848,81.4482901998675,,,,,,,,,,,
rsi_reversion,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,276,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,False,6.714180727799238,none,,,,0.5961972170269138,,,,,37.0,12.031796067568848,81.4482901998675,,,,,,,,,,,
rsi_reversion,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,279,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,atr,False,True,,grid,1.0,0.8215800209341835,2.7752352975626478,8.143036116903122,,,39.0,1.5414607931945894,37.0,12.244887664492667,81.4482901998675,,,,,,,,,,,
rsi_reversion,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,284,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,True,5.893699995999793,none,,,,4.906389641184198,,,,,37.0,12.031796067568848,81.4482901998675,,,,,,,,,,,
rsi_reversion,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,285,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.6439509468952519,3.206830273254671,atr,False,True,,grid,6.0,2.1383500494928187,2.1887719617203074,1.4212142736767497,,,55.0,3.7940788093478073,37.0,12.127112187030932,81.154269745778,,,,,,,,,,,
rsi_reversion,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,292,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,0.3781684228681176,full,,,atr,True,False,,martingale,,,,,3.4713940344133913,10.0,17.0,4.727620405940251,40.0,12.127112187030932,87.44816828888347,,,,,,,,,,,
rsi_reversion,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,296,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,False,9.630219305311458,grid,7.0,2.103123907976409,1.8179058888285398,4.501919922915234,,,,,37.0,11.288385591277049,83.0768943263914,,,,,,,,,,,
rsi_reversion,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,297,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,8.760469846093587,partial_trailing,0.6389507068884158,2.5602162951334844,pct,True,True,8.841607960886753,grid,4.0,0.15035219296305452,1.469642442551579,,,,,,37.0,12.127112187030932,83.90138879240219,,,,,,,,,,,
rsi_reversion,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,298,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,3.0637140943867265,partial_trailing,0.3615428804648745,2.8454009968181997,pct,False,True,8.780596396698256,none,,,,,,,,,35.0,12.031796067568848,87.44816828888347,,,,,,,,,,,
rsi_reversion,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,300,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.6079989457081224,1.0509416072324531,pct,False,False,6.493583372275072,none,,,,2.4718170721218002,,,,,37.0,12.244887664492667,81.4482901998675,,,,,,,,,,,
rsi_reversion,0.041508612415253054,0.0029122495859427023,0.02836024657950475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,9.990613362584433,0.0,1.0,0.0,0.0,0.0,1.086809290737238,0.0,5.045342153456774,0.0,5.045342153456774,0.0,0.0,0.0,0.05045342153456774,0.0,1,0,False,235,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,0.49874084259789686,partial_trailing,0.5328108732971885,0.40468411244222974,pct,False,True,9.203284659853665,none,,,,,,,,,35.0,12.127112187030932,77.67310562937698,,,,,,,,,,,
rsi_reversion,0.06594948828764213,0.009125805371003628,0.020107854490888713,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,16.59373107069211,0.0,1.0,0.0,0.0,0.0,0.8721104248046959,0.0,8.085717900000061,0.0,8.085717900000061,0.0,0.0,0.0,0.08085717900000061,0.0,1,0,False,200,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.4988417630624775,2.9311955925314153,pct,True,True,6.044957509818716,none,,,,9.845565028758383,,,,,34.0,12.244887664492667,82.42063959947451,,,,,,,,,,,
rsi_reversion,0.0993431038158965,0.009701231230544498,0.09281535244201222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,32.71764699937321,0.0,1.0,0.0,0.0,0.0,1.199169887896062,0.0,12.863344365026453,0.0,12.863344365026453,0.0,0.0,0.0,0.12863344365026452,0.0,1,0,False,170,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,0.24627814233929501,partial_trailing,0.46852133225877,2.728718245549768,pct,True,True,3.0420738608075792,grid,1.0,0.5189437434860273,1.6050390659552825,,,,,,35.0,12.127112187030932,77.67310562937698,,,,,,,,,,,
rsi_reversion,0.4061100068239565,0.05597912350811645,0.12382205133870229,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,101.79904967154663,0.0,1.0,0.0,0.0,0.0,0.8726245364454909,0.0,49.790999700000384,0.0,49.790999700000384,0.0,0.0,0.0,0.4979099970000038,0.0,1,0,False,278,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,True,0.976183902674611,none,,,,5.402886275359531,,,,,33.0,12.031796067568848,81.4482901998675,,,,,,,,,,,
rsi_reversion,1.0829600181972099,0.14814136868827124,0.33019213690320615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,272.02620915293886,0.0,1.0,0.0,0.0,0.0,0.8736354382032923,0.0,132.775999200001,0.0,132.775999200001,0.0,0.0,0.0,1.32775999200001,0.0,1,0,False,227,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,6.705038924706743,full,,,atr,False,True,,none,,,,,,,58.0,1.7129704165426876,34.0,12.244887664492667,83.90138879240219,,,,,,,,,,,
rsi_reversion,1.1877432542645394,0.6510049768815043,0.8447249768815163,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,292.7186676980402,0.0,1.0,0.0,0.0,0.0,0.7179028934177731,0.0,145.02596848857345,0.0,145.02596848857345,0.0,0.0,0.0,1.4502596848857345,0.0,1,0,False,287,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,0.5084907433235107,full,,,atr,False,False,,martingale,,,,,2.7180627781915834,3.0,21.0,1.0167764863430686,31.0,12.127112187030932,87.44816828888347,,,,,,,,,,,
rsi_reversion,2.579495870473214,1.2627492139064433,1.275688148026371,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,38.92522554464054,0.0,3.583333333333333,0.0,0.0,0.0,1.5156664883589197,0.0,261.41255595959893,0.0,261.41255595959893,0.0,0.0,0.0,2.6141255595959896,0.0,1,0,False,305,0,0,0,0,1.0,1.0,2,0,1.0,1.0,,,rr,,partial_trailing,0.7727062409092559,4.070377107042396,pct,True,False,9.21857562211546,grid,2.0,0.674020677205676,1.5632755839646273,0.8536700098235523,,,,,39.0,14.449009987067225,81.154269745778,,,,,,,,,,,
rsi_reversion,3.1087382323483403,2.9128869099640733,2.915502842922086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,44.43613272496016,0.0,4.454545454545455,0.0,0.0,0.0,0.832641033731828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,205,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,False,9.732804492049212,grid,4.0,2.6815373377724843,2.262277251994526,2.5910985051150193,,,,,31.0,21.290648380233417,89.00127820023857,,,,,,,,,,,
rsi_reversion,4.3971446723765295,2.962060191490402,2.9237101667092897,0.0,1.0,-1.849353056315317,2.721220891439,2.8183715667303657,0.0,1.0,False,False,False,53.58657888537655,52.435459600574355,1.0,1.0,0.0,0.0,1.0761082282023486,-0.9332597010480014,27.43240853034708,-96.36002405463802,81.93431957711516,-96.36002405463802,0.9404351133439037,-538.1715995329849,0.2743240853034708,-0.9636002405463803,5,2,False,293,1,2,1,1,2.105804873292985,2.105804873292985,0,0,1.0,1.0,,,pct,9.10872374390533,partial_trailing,0.13897439763614028,1.0142977864322262,pct,True,False,4.051173981783827,martingale,,,,,2.105804873292985,1.0,,,34.0,39.71287017107015,87.44816828888347,,,,,,,,,,,
rsi_reversion,13.971166165380389,3.984586826963871,4.137145997400992,0.0,1.0,0.3249149610709212,0.7397347365504541,0.8611995462990013,0.0,1.0,False,False,False,166.29386908419755,38.54832881733575,8.40909090909091,2.0476190476190474,0.0,0.0,1.327872629602427,0.33060367645877875,326.6450825825548,19.700545956909576,356.1192985057841,19.700545956909576,2.9028402830061495,3.1503406958101903,3.2664508258255474,0.19700545956909576,4,2,False,211,0,0,0,0,1.0,1.0,4,1,1.0,1.0,,,rr,,full,,,pct,False,False,5.076107221741402,grid,5.0,1.5029271967656486,1.390485975596089,7.989150774708155,,,,,40.0,29.23406543956539,64.8506555684272,,,,,,,,,,,
rsi_reversion,22.605521122431682,9.713352336977236,9.565473729937183,0.0,1.0,-6.11225382667131,11.565106140229197,12.266376152328574,0.0,1.0,False,False,False,542.8808113970039,349.87801141894715,1.0,1.0,0.0,0.0,1.3899224965929478,-0.5097055838540006,-19.77217518354418,-211.53607119867462,374.09553524874826,-211.53607119867462,0.9892548410084687,-2.6581246839831674,-0.19772175183544183,-2.115360711986746,6,2,False,244,2,2,2,1,10.701756054343406,3.2713538564856304,0,0,1.0,1.0,,,pct,1.591759178725113,partial_trailing,0.4814840314588824,3.0660319902036384,atr,False,False,,martingale,,,,,3.2713538564856304,3.0,6.0,5.767299051387028,40.0,34.07729251858175,83.0768943263914,,,,,,,,,,,
rsi_reversion,35.68286643304559,15.5505877467795,15.777957120176495,0.0,1.0,1.838893547379894,9.828251896174311,9.94549110828602,0.0,1.0,False,False,False,626.7206527561375,607.455822397269,34.84210526315789,34.631578947368425,0.0,0.0,1.6512508468111902,0.19446989623359123,1756.9021574064473,0.0,1756.9021574064473,0.0,1.9995532366448179,0.0,17.56902157406447,0.0,2,0,False,243,0,0,0,0,1.0,1.0,4,0,1.0,1.0,,,rr,,partial_trailing,0.10963231518042722,3.5983917854454854,pct,False,False,5.704399400666388,grid,4.0,1.4420248903386308,2.728753044713002,6.1428011815563455,,,,,33.0,28.331232383846118,77.87772681780905,,,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,1,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,7.105290868764902,full,,,atr,True,True,,martingale,,,,,1.7137559682681864,3.0,21.0,4.024706227957342,,,,18.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,8,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.45801010577109935,2.763738036432966,pct,True,False,5.968169648856186,grid,4.0,0.4397010178404524,1.0742206299696773,7.961935754423209,,,,,,,,11.0,3.728933167950646,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,18,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,False,1.1607374319701311,martingale,,,,0.8331082052802916,1.0643930641230865,2.0,,,,,,11.0,3.7692892279394217,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,25,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.1926952476201038,4.322361958084188,pct,True,True,6.41181896641661,none,,,,7.758449397522269,,,,,,,,10.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,47,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,2.5761560714693257,partial_trailing,0.18217438310775844,3.037392751795967,pct,False,True,0.7908870032631715,none,,,,,,,,,,,,11.0,3.8703813137781697,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,61,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.7294091024453369,0.07912117845817557,pct,False,True,2.5140576191572452,grid,7.0,0.13420677044010187,1.1579538007989651,9.83048127652861,,,,,,,,11.0,3.728933167950646,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,63,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,1.6654357155351607,full,,,atr,True,True,,martingale,,,,,3.197823222219583,1.0,9.0,3.3696482269663615,,,,18.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,74,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,2.4963471879638544,partial_trailing,0.6377084379247029,3.820017095877152,pct,True,True,2.452611685524757,none,,,,,,,,,,,,11.0,3.85757191653931,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,84,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,6.739432725091382,partial_trailing,0.8775350878773539,3.3267576423848872,pct,True,True,2.1946519634220487,none,,,,,,,,,,,,10.0,3.8703813137781697,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,88,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.38024478578228205,2.5370605643336237,pct,False,True,7.065037546702761,none,,,,7.9917412229957225,,,,,,,,11.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,96,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,5.356170350309889,partial_trailing,0.5611522057179584,3.980402530724417,pct,True,False,0.665725714421132,none,,,,,,,,,,,,10.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,99,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.41469953779557034,1.0140995135610074,pct,False,False,2.8623147287141104,none,,,,9.31430025423635,,,,,,,,10.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,100,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.6132532804857227,4.591376066641503,pct,True,True,6.306268801489946,none,,,,5.330789197263665,,,,,,,,10.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,108,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,True,False,4.420402533608368,martingale,,,,7.35088891437366,1.9974878002560943,10.0,,,,,,10.0,3.691903661955478,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,112,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,0.557063771314851,partial_trailing,0.361431764019826,1.8111824102468372,atr,False,True,,martingale,,,,,1.2605584187876517,3.0,31.0,4.12437968641586,,,,11.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,113,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.29227101626438823,2.10135148244494,pct,True,False,9.177240752628256,grid,3.0,0.21370223455189963,1.37067731157829,4.483527717055477,,,,,,,,11.0,3.728933167950646,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,119,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,0.211377536566071,full,,,atr,True,True,,martingale,,,,,2.4867186505630032,5.0,32.0,2.4057162933103493,,,,18.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,123,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,5.343540725724464,partial_trailing,0.2934818327203613,0.5108587006392011,pct,True,True,8.982436003737934,grid,8.0,1.9176492989561407,1.6780595820974014,,,,,,,,,10.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,124,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.18620631792290956,4.1822070284223924,atr,False,True,,martingale,,,,5.682153867639568,2.0494542918053593,4.0,56.0,2.263264706907332,,,,18.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,125,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,4.820864889303669,partial_trailing,0.5874395135682648,4.154142942965631,pct,False,False,9.359920374572408,none,,,,,,,,,,,,10.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,130,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,8.083680974186215,partial_trailing,0.3795805526097663,2.365689784590874,atr,True,True,,martingale,,,,,1.8738558624025823,1.0,52.0,4.515168940716433,,,,10.0,3.8703813137781697,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,131,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,4.249782818817966,partial_trailing,0.1919162250507788,1.0527833012542998,pct,False,True,8.801065399887781,none,,,,,,,,,,,,11.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,132,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,3.9621569107139085,partial_trailing,0.7530950995130383,2.2694070440214,pct,True,False,3.1531650494109473,grid,4.0,1.7756179756459833,2.2069216514200143,,,,,,,,,11.0,3.728933167950646,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,133,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,False,False,2.898884822528332,martingale,,,,6.091317801407571,2.1256859705853683,2.0,,,,,,11.0,3.7692892279394217,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,134,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.7682367671372378,0.47261040061872067,pct,False,False,4.934079133181169,none,,,,6.099990787327202,,,,,,,,11.0,3.8703813137781697,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,135,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,True,True,7.286961220815369,martingale,,,,3.6222538312040773,3.247920136883814,9.0,,,,,,11.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,141,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.6464250277414851,2.719803736342367,atr,True,True,,none,,,,6.480952756945571,,,44.0,2.6123873129423245,,,,11.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,146,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,atr,False,False,,none,,,,2.325458489780624,,,36.0,3.741060097524582,,,,10.0,3.5386535711370852,,,,,,,,,
